"PUBID","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH","CV_BIO_CHILD_HH"
4002,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,2,2,2,2,2,2
4003,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,-5
4004,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4
4005,-4,-4,-4,-4,-5,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-4,1
4006,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4007,-4,-4,-5,2,-5,-5,-5,0,0,0,0,0,0,0,2,0,0
4008,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4009,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,3,4,4
4010,-4,-5,-5,-4,-4,1,1,1,2,2,2,2,2,3,3,3,4
4011,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,2,-5,2
4012,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1
4013,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5
4014,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2,2,2,3,4,4
4016,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,0,1
4017,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
4018,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5
4019,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-4,-4,-4
4020,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4021,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,2,2,1
4022,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,-4,-4
4023,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-5,-5
4024,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4025,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4026,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4027,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4028,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1
4029,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5
4030,-4,-4,-4,-4,-4,-4,1,2,2,3,3,3,3,3,3,3,3
4031,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2,2,2,2,2,2
4032,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4033,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-5,-5,-5,-4,-4,-4,-4
4034,-4,-4,-4,-4,-4,-4,1,1,1,3,3,3,3,3,3,3,3
4035,-4,-4,-4,1,1,1,0,2,2,-5,-5,2,1,-5,1,0,0
4036,-4,-4,-4,-4,-4,-5,-4,-4,-4,-5,-4,-5,-5,-5,-5,-5,-5
4037,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1
4038,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,2,-5
4039,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4
4040,-4,-4,-4,-4,-4,0,0,0,0,1,1,1,1,1,2,-5,2
4041,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4042,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,2,2,2,2,-5,2
4043,-4,-5,-5,-4,-4,-4,-4,-5,-5,1,-5,0,-5,-5,-5,-5,-5
4044,-4,-5,-5,-5,-5,-5,-4,-5,1,-5,-5,1,1,2,1,-5,-5
4045,-4,-4,-4,-4,-4,0,0,0,-5,0,0,0,1,0,1,1,2
4046,-4,-4,-4,-4,1,1,1,1,1,1,1,1,1,2,2,2,2
4047,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1
4048,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,0,1,1,-5,1
4049,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,3
4050,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5
4051,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2,2,2,2,3,-5
4052,-4,-4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2
4053,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4054,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4055,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,2,2,2
4056,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-5,-5
4057,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,1,1
4058,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2
4059,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
4060,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4061,-4,-4,-4,-4,1,1,1,1,1,0,0,0,0,0,0,0,1
4062,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4063,-4,-4,-4,-4,0,0,0,0,2,3,0,0,0,1,1,2,2
4064,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,2,2
4065,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5
4066,-4,-4,-4,-4,-4,-4,-4,1,1,1,2,2,2,2,3,3,3
4067,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,-5,0
4068,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4069,-4,-4,-4,1,1,1,1,1,0,0,0,1,1,1,1,-5,1
4070,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-4,-4,0
4071,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,1,1
4072,-4,-4,-4,1,1,1,1,2,2,2,2,2,2,2,2,2,2
4073,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4074,-4,-4,-4,-4,-4,1,1,1,2,2,2,2,2,2,2,2,2
4075,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4076,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2
4077,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4078,-4,-4,-4,-4,1,1,1,1,2,2,2,2,2,2,2,2,3
4079,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1
4080,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2
4081,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4082,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4
4083,-4,-4,-4,1,1,1,1,1,-5,3,3,-5,-5,-5,-5,-5,-5
4084,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4085,-4,-4,-4,-4,-4,-4,1,1,1,1,0,0,0,0,0,0,0
4086,-4,-4,-4,-4,-4,1,1,-5,-5,2,2,0,2,2,2,2,2
4087,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,2,2,3,3,3
4088,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4089,1,1,1,1,2,2,2,2,2,0,2,2,2,2,2,0,0
4090,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1
4091,-4,-4,-4,-4,-4,-4,-4,1,2,2,2,2,2,2,3,4,-5
4092,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4093,-4,-4,-5,1,2,3,3,3,0,-5,3,0,3,3,3,3,3
4094,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1
4095,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,-5,-4,-4,-4,-4,-4
4096,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-5,-4,-5,-5,-5,-5,-5
4097,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2,2,2
4098,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1
4099,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1
4100,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2
4101,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1
4102,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5
4103,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,2,2
4104,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4105,-4,-4,-4,-4,-4,-4,1,1,1,2,2,2,2,2,2,-5,1
4106,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4107,-4,-4,-4,-4,-4,-4,-4,-4,1,-5,-5,-5,-5,4,4,-3,3
4108,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4109,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4110,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4111,-4,-4,-4,-4,1,1,1,1,1,2,2,2,2,2,2,2,2
4112,-4,-4,-5,-5,-5,-5,-5,-5,-5,-4,-5,-4,-5,-4,-5,-5,-5
4113,-4,-4,-4,-4,-4,-5,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5
4114,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4115,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4116,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,-5,-5,-5
4117,-4,1,1,-5,-5,2,-5,2,2,2,2,3,3,-5,-5,-5,3
4118,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2,2
4119,-4,0,0,1,0,-5,2,3,-5,3,2,3,3,0,3,4,4
4120,-4,0,0,1,1,1,3,2,2,2,2,2,2,2,2,2,2
4121,-4,-4,-5,-5,-5,-5,1,-5,1,-5,-5,1,1,-5,-5,1,-5
4122,-4,-4,1,2,3,3,4,-5,-5,4,4,4,4,4,4,4,4
4123,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,0,1
4124,-4,-4,-4,-4,1,1,1,2,2,2,2,2,3,3,3,3,3
4125,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,0,0
4126,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4127,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4128,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2,2
4129,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4130,-4,-4,-4,-4,-4,-4,-4,-4,1,-5,-5,-5,2,2,2,-5,3
4131,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,0,0,1,1
4132,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,1,2,2,2,2
4133,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4134,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-5,-5,-5,-5,-5,-4
4135,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,1,2
4136,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2
4137,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2
4138,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,1,2
4139,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2,3,3
4140,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4141,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1
4142,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4143,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1
4144,-4,-4,-4,-4,-4,1,1,3,3,3,3,0,3,3,3,0,0
4145,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2
4146,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,1,1,1,1,-5,1
4147,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1
4148,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,1
4149,-4,-4,-4,-4,-4,-4,-5,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4
4150,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5
4151,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5
4152,-4,-4,-4,-5,-5,-5,-5,-5,-4,-4,-4,-5,-5,-5,-5,-4,-5
4153,-4,-4,-4,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4
4154,-4,-5,-4,-4,-4,-4,-5,-5,-5,-5,2,2,2,2,2,2,2
4155,-4,-5,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,2
4156,-4,-4,-4,-4,-5,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4
4157,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4158,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4159,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2
4160,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,2,3,3
4161,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4162,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-5,-5,-5,1
4163,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,1,1
4164,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4165,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4166,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-5
4167,-4,-4,-4,-4,1,2,3,3,3,3,3,3,3,3,3,3,3
4168,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,2,2,2,2
4169,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4
4170,-4,1,1,1,2,2,3,3,4,4,4,5,5,5,5,4,4
4171,-4,-4,-4,-4,1,1,1,1,1,1,1,1,1,1,1,1,1
4172,-4,-4,-4,0,0,0,0,0,-5,0,0,3,3,3,3,0,0
4173,-4,-4,-4,-4,0,0,0,0,-5,0,0,-5,0,0,4,-5,0
4174,-4,-4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
4175,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1
4176,-4,-4,-4,-4,-5,-4,1,1,1,-5,0,0,0,0,0,0,0
4177,-4,0,0,1,1,1,2,2,2,2,2,2,3,3,3,3,3
4178,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2,2,2,2,2
4179,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4181,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4182,-4,-4,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1
4183,-4,-4,-4,-4,-4,-4,1,1,1,2,2,2,3,4,4,5,5
4184,-4,-4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
4185,-4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
4186,-4,-4,-4,-4,1,1,1,1,1,1,1,1,1,2,2,2,2
4187,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5
4188,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4189,-4,-5,-5,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4190,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,1,2,2,2
4191,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1
4192,-4,-4,-5,-5,-4,1,1,0,0,0,0,0,0,0,0,0,0
4193,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4194,-4,-4,-4,1,1,2,2,2,2,2,2,2,2,2,2,2,2
4195,-4,-4,-4,-5,1,1,1,2,2,2,2,2,2,2,2,2,2
4196,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,1
4197,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2
4198,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2
4199,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4200,-4,-4,-4,-4,-4,1,1,1,-5,-5,2,2,2,2,-5,-5,2
4201,-4,-4,-4,-4,1,1,2,2,2,2,2,2,2,2,3,3,3
4202,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,2,2,2,2
4203,-4,-4,-4,-4,1,1,1,1,2,2,2,2,3,3,3,3,3
4204,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4205,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1
4206,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4
4207,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4208,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4209,-4,-4,-4,-4,-4,0,1,1,1,1,1,1,0,0,0,0,0
4210,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2
4211,-4,-4,-4,1,1,1,1,2,2,2,-5,0,0,0,0,-5,0
4212,-4,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3
4213,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4214,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4
4215,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,0
4216,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4217,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
4218,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,1,1,1,1,2,0
4219,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,2
4220,-4,-4,-4,-4,-4,1,1,1,2,2,3,4,4,5,5,6,5
4221,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-5,-4
4222,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
4223,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1
4224,-4,-4,-4,-4,-4,-4,-5,-4,-5,1,1,2,2,2,2,2,2
4225,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4226,0,0,1,1,1,2,1,2,0,0,0,0,2,1,1,2,1
4227,-4,-4,-4,-4,-4,-4,1,2,2,2,2,2,2,2,2,2,2
4228,-4,-5,-5,-4,-5,-4,-5,-5,-4,1,1,1,2,2,0,2,2
4229,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4230,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4231,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4232,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4233,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4234,-4,-4,-4,-4,-4,-4,-4,1,2,3,3,3,-3,3,3,-5,3
4235,-4,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,1,1,1,2,2,2
4236,-4,-4,-4,-4,-4,1,1,2,2,2,2,2,2,2,2,2,3
4237,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4
4238,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1
4239,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4240,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4241,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2,3
4242,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4243,-4,-5,-4,-5,-5,-5,-4,-5,-5,-4,-4,-4,-4,-4,-5,-4,-5
4244,-4,-4,-5,-5,-5,-5,-5,-5,-5,1,2,0,0,0,0,0,0
4245,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0
4246,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,2,3,3,3,3,3
4247,-4,-4,-4,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,1,0,2,2
4248,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4
4249,-4,-4,-4,1,1,1,1,1,1,1,1,1,1,1,1,2,2
4250,-4,-4,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5
4251,-4,-4,-5,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,1,0,-5,-5
4252,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
4253,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1
4254,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,2
4255,-4,-4,-4,0,0,1,1,2,2,3,3,3,3,3,-5,-5,3
4256,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4257,-4,-4,-4,1,1,2,2,2,2,2,2,2,2,2,2,2,-5
4258,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4259,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,1,1,1,1,-5
4260,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5
4261,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4262,-4,1,1,1,-5,0,1,2,4,4,4,4,4,4,4,-5,-5
4263,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4264,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4265,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2
4266,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,0,0,0,0
4267,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,1,1,0,0,-5,-5,-5
4268,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4269,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4270,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,2,2,0,0
4271,-4,-5,-5,1,1,2,-5,2,2,0,0,-5,-5,0,0,0,0
4272,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2,2,2,2,3
4273,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-5,2
4274,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-5,1,1,1,2
4275,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2,2,2,3,3
4276,-4,-4,-4,-4,1,1,2,2,2,2,2,2,2,2,2,3,3
4277,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5
4278,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
4279,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,2,2,2
